replrev,order_id,sess_id,isin_id,amount,amount_rest,id_deal,xstatus,price,price_scale,moment,moment_ns,dir,action,deal_price,deal_price_scale
247497242188,1953465969351328353,6899,3032021,1,1,0,4097,26653.00000,5,2023/10/04 18:58:00.879,1696435080879635047,1,1,0.00000,0
247497242194,1953465969351328354,6899,3032021,3,3,0,4097,26755.00000,5,2023/10/04 18:58:00.880,1696435080880574155,1,1,0.00000,0
247497242195,1953465969351328355,6899,3032021,1,1,0,4097,27223.00000,5,2023/10/04 18:58:00.880,1696435080880716992,2,1,0.00000,0
247497242201,1953465969351328356,6899,3032021,1,1,0,4097,26720.00000,5,2023/10/04 18:58:00.881,1696435080881648532,1,1,0.00000,0
247497242202,1953465969351328357,6899,3366187,1,1,0,4097,29460.00000,5,2023/10/04 18:58:00.881,1696435080881808514,2,1,0.00000,0
247497242209,1953465969351328359,6899,3366187,1,1,0,4097,30460.00000,5,2023/10/04 18:58:00.882,1696435080882863884,2,1,0.00000,0
247497242215,1953465969351328360,6899,3032021,3,3,0,4097,26909.00000,5,2023/10/04 18:58:00.883,1696435080883776330,2,1,0.00000,0
247497242216,1953465969351328361,6899,3032021,10,10,0,4097,26500.00000,5,2023/10/04 18:58:00.883,1696435080883921209,1,1,0.00000,0
247497242221,1953465969351328362,6899,3032021,1,1,0,4097,26765.00000,5,2023/10/04 18:58:00.884,1696435080884793226,1,1,0.00000,0
247497242222,1953465969351328363,6899,3032021,1,1,0,4097,25017.00000,5,2023/10/04 18:58:00.884,1696435080884938767,1,1,0.00000,0
247497242227,1953465969351328364,6899,3032021,1,1,0,4097,27167.00000,5,2023/10/04 18:58:00.885,1696435080885684356,2,1,0.00000,0
247497242233,1953465969351328366,6899,3032021,1,1,0,4097,26725.00000,5,2023/10/04 18:58:00.886,1696435080886621980,1,1,0.00000,0
247497242241,1953465969351328369,6899,3032021,100,100,0,4097,25034.00000,5,2023/10/04 18:58:00.887,1696435080887981658,1,1,0.00000,0
247497242244,1953465969351328370,6899,3032021,10,10,0,4609,27975.00000,5,2023/10/04 18:58:00.888,1696435080888438894,2,1,0.00000,0
247497242246,1953465969351328371,6899,3032021,1,1,0,4097,25485.00000,5,2023/10/04 18:58:00.888,1696435080888887482,1,1,0.00000,0
247497242249,1953465969351328372,6899,3032021,50,50,0,4097,26958.00000,5,2023/10/04 18:58:00.889,1696435080889336700,2,1,0.00000,0
247497242251,1953465969351328373,6899,3366187,2,2,0,4097,28433.00000,5,2023/10/04 18:58:00.889,1696435080889640266,2,1,0.00000,0
247497242254,1953465969351328374,6899,3032021,59,59,0,4097,24042.00000,5,2023/10/04 18:58:00.890,1696435080890086218,1,1,0.00000,0
247497242265,1953465969351328378,6899,3032021,10,10,0,4097,26749.00000,5,2023/10/04 18:58:00.891,1696435080891809794,1,1,0.00000,0
247497242270,1953465969351328380,6899,3032021,1,1,0,4097,26842.00000,5,2023/10/04 18:58:00.892,1696435080892554415,1,1,0.00000,0
247497242276,1953465969351328382,6899,3032021,2,2,0,4097,26925.00000,5,2023/10/04 18:58:00.893,1696435080893443276,2,1,0.00000,0
247497242279,1953465969351328383,6899,3032021,1,1,0,4097,27226.00000,5,2023/10/04 18:58:00.893,1696435080893887328,2,1,0.00000,0
247497242283,1953465969351328384,6899,3032021,1,1,0,4097,26920.00000,5,2023/10/04 18:58:00.894,1696435080894540002,2,1,0.00000,0
247497242286,1953465969351328385,6899,3032021,1,1,0,4097,27120.00000,5,2023/10/04 18:58:00.894,1696435080894975994,2,1,0.00000,0
247497242290,1953465969351328386,6899,3032021,1,1,0,4097,26854.00000,5,2023/10/04 18:58:00.895,1696435080895588204,1,1,0.00000,0
247497242305,1953465969351328389,6899,3032021,1,1,0,4097,26701.00000,5,2023/10/04 18:58:00.898,1696435080898111043,1,1,0.00000,0
247497242314,1953465969351328390,6899,3032021,1,1,0,4097,26511.00000,5,2023/10/04 18:58:00.899,1696435080899515676,1,1,0.00000,0
247497242327,1953465969351328392,6899,3032021,1,1,0,4097,26680.00000,5,2023/10/04 18:58:00.901,1696435080901567177,1,1,0.00000,0
247497242334,1953465969351328393,6899,3032021,10,10,0,4097,27151.00000,5,2023/10/04 18:58:00.902,1696435080902686081,2,1,0.00000,0
247497242341,1953465969351328394,6899,3032021,1,1,0,4097,26610.00000,5,2023/10/04 18:58:00.903,1696435080903786194,1,1,0.00000,0
247497242354,1953465969351328396,6899,3032021,5,5,0,4097,27600.00000,5,2023/10/04 18:58:00.905,1696435080905786692,2,1,0.00000,0
247497242367,1953465969351328398,6899,3032021,1,1,0,4097,26446.00000,5,2023/10/04 18:58:00.907,1696435080907908459,1,1,0.00000,0
247497242384,1953465969351328401,6899,3032021,1,1,0,4097,27232.00000,5,2023/10/04 18:58:00.910,1696435080910509312,2,1,0.00000,0
247497242390,1953465969351328402,6899,3366187,6,6,0,4097,27210.00000,5,2023/10/04 18:58:00.911,1696435080911407218,1,1,0.00000,0
247497242418,1953465969351328404,6899,3032021,1,1,0,4097,26700.00000,5,2023/10/04 18:58:00.915,1696435080915712897,1,1,0.00000,0
247497242424,1953465969351328405,6899,3032021,5,5,0,4097,27250.00000,5,2023/10/04 18:58:00.916,1696435080916586099,2,1,0.00000,0
247497242445,1953465969351328408,6899,3032021,1,1,0,4097,26625.00000,5,2023/10/04 18:58:00.919,1696435080919798134,1,1,0.00000,0
247497242471,1953465969351328412,6899,3032021,1,1,0,4097,27212.00000,5,2023/10/04 18:58:00.923,1696435080923940086,2,1,0.00000,0
247497242476,1953465969351328413,6899,3032021,15,15,0,4097,27000.00000,5,2023/10/04 18:58:00.924,1696435080924766567,2,1,0.00000,0
247497242497,1953465969351328414,6899,3032021,50,50,0,4097,26988.00000,5,2023/10/04 18:58:00.928,1696435080928600651,2,1,0.00000,0
247497242510,1953465969351328416,6899,3032021,1,1,0,4097,26960.00000,5,2023/10/04 18:58:00.930,1696435080930638769,2,1,0.00000,0
247497242525,1953465969351328419,6899,3032021,1,1,0,4097,26704.00000,5,2023/10/04 18:58:00.933,1696435080933087937,1,1,0.00000,0
247497242609,1953465969351328422,6899,3032021,14,14,0,4097,26618.00000,5,2023/10/04 18:58:00.949,1696435080949117243,1,1,0.00000,0
247497242632,1953465969351328427,6899,3032021,50,50,0,4097,26521.00000,5,2023/10/04 18:58:00.953,1696435080953610157,1,1,0.00000,0
247497242638,1953465969351328428,6899,3032021,16,16,0,4097,24184.00000,5,2023/10/04 18:58:00.954,1696435080954627483,1,1,0.00000,0
247497242643,1953465969351328429,6899,3032021,1,1,0,4097,26120.00000,5,2023/10/04 18:58:00.955,1696435080955384980,1,1,0.00000,0
247497242669,1953465969351328432,6899,3032021,5,5,0,4097,26750.00000,5,2023/10/04 18:58:00.961,1696435080961411917,1,1,0.00000,0
247497242701,1953465969351328434,6899,3032021,2,2,0,4097,27070.00000,5,2023/10/04 18:58:00.967,1696435080967835142,2,1,0.00000,0
247497242705,1953465969351328435,6899,3032021,5,5,0,4097,27214.00000,5,2023/10/04 18:58:00.968,1696435080968588218,2,1,0.00000,0
247497242709,1953465969351328436,6899,3032021,1,1,0,4097,26501.00000,5,2023/10/04 18:58:00.969,1696435080969219841,1,1,0.00000,0
247497242736,1953465969351328439,6899,3032021,10,10,0,4097,26906.00000,5,2023/10/04 18:58:01.000,1696435081000267063,2,1,0.00000,0
247497242761,1953465969351328441,6899,3032021,1,1,0,4097,26675.00000,5,2023/10/04 18:58:01.011,1696435081011666410,1,1,0.00000,0
247497242777,1953465969351328444,6899,3032021,1,1,0,4097,26925.00000,5,2023/10/04 18:58:01.014,1696435081014768374,2,1,0.00000,0
247497242790,1953465969351328445,6899,3032021,10,10,0,4097,26726.00000,5,2023/10/04 18:58:01.027,1696435081027914590,1,1,0.00000,0
247497242806,1953465969351328447,6899,3032021,1,1,0,4097,26670.00000,5,2023/10/04 18:58:01.052,1696435081052486787,1,1,0.00000,0
247497242808,1953465969351328448,6899,3032021,1,1,0,4097,26925.00000,5,2023/10/04 18:58:01.056,1696435081056492818,2,1,0.00000,0
247497242814,1953465969351328449,6899,3032021,22,22,0,4097,26773.00000,5,2023/10/04 18:58:01.067,1696435081067288054,1,1,0.00000,0
247497242819,1953465969351328450,6899,3032021,16,16,0,4097,26450.00000,5,2023/10/04 18:58:01.080,1696435081080350717,1,1,0.00000,0
247497242825,1953465969351328451,6899,3032021,1,1,0,4097,26801.00000,5,2023/10/04 18:58:01.084,1696435081084094981,1,1,0.00000,0
247497242861,1953465969351328455,6899,3032021,20,20,0,4097,26775.00000,5,2023/10/04 18:58:01.091,1696435081091713604,1,1,0.00000,0
247497242866,1953465969351328456,6899,3032021,1,1,0,4097,26830.00000,5,2023/10/04 18:58:01.092,1696435081092743805,1,1,0.00000,0
247497242889,1953465969351328458,6899,3032021,1,1,0,4097,26831.00000,5,2023/10/04 18:58:01.098,1696435081098442025,1,1,0.00000,0
247497242894,1953465969351328459,6899,3032021,1,1,0,4097,26792.00000,5,2023/10/04 18:58:01.099,1696435081099268823,1,1,0.00000,0
247497242900,1953465969351328460,6899,3032021,1,1,0,4097,27000.00000,5,2023/10/04 18:58:01.100,1696435081100191072,2,1,0.00000,0
247497242906,1953465969351328461,6899,3032021,2,2,0,4097,26809.00000,5,2023/10/04 18:58:01.101,1696435081101142272,1,1,0.00000,0
247497242912,1953465969351328462,6899,3032021,1,1,0,4097,26899.00000,5,2023/10/04 18:58:01.102,1696435081102019234,2,1,0.00000,0
247497242918,1953465969351328463,6899,3032021,1,1,0,4097,26851.00000,5,2023/10/04 18:58:01.102,1696435081102952413,1,1,0.00000,0
247497242924,1953465969351328464,6899,3032021,10,10,0,4097,26845.00000,5,2023/10/04 18:58:01.103,1696435081103849245,1,1,0.00000,0
247497242930,1953465969351328465,6899,3032021,1,1,0,4097,26850.00000,5,2023/10/04 18:58:01.104,1696435081104761167,1,1,0.00000,0
247497243167,1953465969351328466,6899,3032021,1,1,0,4097,24000.00000,5,2023/10/04 18:58:01.144,1696435081144416390,1,1,0.00000,0
247497243172,1953465969351328467,6899,3032021,1,1,0,4097,24600.00000,5,2023/10/04 18:58:01.145,1696435081145346848,1,1,0.00000,0
247497243182,1953465969351328469,6899,3032021,1,1,0,4097,27548.00000,5,2023/10/04 18:58:01.146,1696435081146919177,2,1,0.00000,0
247497243191,1953465969351328471,6899,3366187,1,1,0,4097,25788.00000,5,2023/10/04 18:58:01.148,1696435081148433872,1,1,0.00000,0
247497243196,1953465969351328472,6899,3032021,1,1,0,4097,27633.00000,5,2023/10/04 18:58:01.149,1696435081149274956,2,1,0.00000,0
247497243201,1953465969351328473,6899,3032021,1,1,0,4097,27833.00000,5,2023/10/04 18:58:01.150,1696435081150079513,2,1,0.00000,0
247497243211,1953465969351328475,6899,3032021,1,1,0,4097,29015.00000,5,2023/10/04 18:58:01.151,1696435081151637481,2,1,0.00000,0
247497243216,1953465969351328476,6899,3032021,2,2,0,4097,25416.00000,5,2023/10/04 18:58:01.152,1696435081152379001,1,1,0.00000,0
247497243222,1953465969351328477,6899,3366187,2,2,0,4097,26416.00000,5,2023/10/04 18:58:01.153,1696435081153408021,1,1,0.00000,0
247497243226,1953465969351328478,6899,3032021,5,5,0,4097,25600.00000,5,2023/10/04 18:58:01.154,1696435081154204949,1,1,0.00000,0
247497243231,1953465969351328479,6899,3366187,1,1,0,4097,28515.00000,5,2023/10/04 18:58:01.154,1696435081154944995,2,1,0.00000,0
247497243242,1953465969351328481,6899,3032021,20,20,0,4097,27327.00000,5,2023/10/04 18:58:01.156,1696435081156660892,2,1,0.00000,0
247497243246,1953465969351328482,6899,3032021,20,20,0,4097,27357.00000,5,2023/10/04 18:58:01.157,1696435081157347021,2,1,0.00000,0
247497243256,1953465969351328484,6899,3032021,1,1,0,4609,28320.00000,5,2023/10/04 18:58:01.158,1696435081158877929,2,1,0.00000,0
247497243271,1953465969351328487,6899,3032021,1,1,0,4097,25400.00000,5,2023/10/04 18:58:01.162,1696435081162596346,1,1,0.00000,0
247497243275,1953465969351328488,6899,3032021,1,1,0,4097,28515.00000,5,2023/10/04 18:58:01.164,1696435081164234804,2,1,0.00000,0
247497243277,1953465969351328489,6899,3032021,1,1,0,4097,23820.00000,5,2023/10/04 18:58:01.164,1696435081164572227,1,1,0.00000,0
247497243278,1953465969351328490,6899,3032021,1,1,0,4097,25000.00000,5,2023/10/04 18:58:01.165,1696435081165135112,1,1,0.00000,0
247497243280,1953465969351328491,6899,3366187,1,1,0,4097,25560.00000,5,2023/10/04 18:58:01.166,1696435081166042556,1,1,0.00000,0
247497243283,1953465969351328492,6899,3366187,1,1,0,4097,25101.00000,5,2023/10/04 18:58:01.166,1696435081166832203,1,1,0.00000,0
247497243285,1953465969351328493,6899,3032021,1,1,0,4097,27433.00000,5,2023/10/04 18:58:01.167,1696435081167703232,2,1,0.00000,0
247497243288,1953465969351328494,6899,3032021,1,1,0,4097,28033.00000,5,2023/10/04 18:58:01.168,1696435081168512191,2,1,0.00000,0
247497243291,1953465969351328496,6899,3366187,1,1,0,4097,26522.00000,5,2023/10/04 18:58:01.169,1696435081169355542,1,1,0.00000,0
247497243294,1953465969351328498,6899,3032021,1,1,0,4097,24200.00000,5,2023/10/04 18:58:01.170,1696435081170336175,1,1,0.00000,0
247497243300,1953465969351328502,6899,3366187,1,1,0,4097,26020.00000,5,2023/10/04 18:58:01.172,1696435081172023365,1,1,0.00000,0
247497243301,1953465969351328503,6899,3032021,2,2,0,4097,25123.00000,5,2023/10/04 18:58:01.172,1696435081172165562,1,1,0.00000,0
247497243304,1953465969351328505,6899,3032021,1,1,0,4097,24088.00000,5,2023/10/04 18:58:01.172,1696435081172947154,1,1,0.00000,0
247497243309,1953465969351328508,6899,3032021,6,6,0,4097,27942.00000,5,2023/10/04 18:58:01.174,1696435081174471495,2,1,0.00000,0
247497243312,1953465969351328510,6899,3032021,1,1,0,4097,25279.00000,5,2023/10/04 18:58:01.175,1696435081175436024,1,1,0.00000,0
247497243318,1953465969351328512,6899,3032021,10,10,0,4097,25800.00000,5,2023/10/04 18:58:01.177,1696435081177182049,1,1,0.00000,0
247497243321,1953465969351328513,6899,3032021,2,2,0,4097,25668.00000,5,2023/10/04 18:58:01.178,1696435081178008408,1,1,0.00000,0
247497243322,1953465969351328514,6899,3032021,1,1,0,4097,25227.00000,5,2023/10/04 18:58:01.178,1696435081178279889,1,1,0.00000,0
247497243328,1953465969351328516,6899,3366187,1,1,0,4097,28543.00000,5,2023/10/04 18:58:01.179,1696435081179178637,2,1,0.00000,0
247497243334,1953465969351328517,6899,3032021,5,5,0,4097,25100.00000,5,2023/10/04 18:58:01.180,1696435081180078525,1,1,0.00000,0
247497243335,1953465969351328518,6899,3032021,4,4,0,4097,28500.00000,5,2023/10/04 18:58:01.180,1696435081180232212,2,1,0.00000,0
247497243340,1953465969351328519,6899,3366187,1,1,0,4097,28915.00000,5,2023/10/04 18:58:01.181,1696435081181002889,2,1,0.00000,0
247497243341,1953465969351328520,6899,3032021,100,100,0,4097,25917.00000,5,2023/10/04 18:58:01.181,1696435081181148296,1,1,0.00000,0
247497243346,1953465969351328521,6899,3032021,10,10,0,4097,24098.00000,5,2023/10/04 18:58:01.181,1696435081181926839,1,1,0.00000,0
247497243347,1953465969351328522,6899,3032021,4,4,0,4097,25850.00000,5,2023/10/04 18:58:01.182,1696435081182073566,1,1,0.00000,0
247497243351,1953465969351328523,6899,3032021,1,1,0,4097,25901.00000,5,2023/10/04 18:58:01.182,1696435081182707408,1,1,0.00000,0
247497243358,1953465969351328525,6899,3032021,1,1,0,4097,25769.00000,5,2023/10/04 18:58:01.184,1696435081184386532,1,1,0.00000,0
247497243376,1953465969351328528,6899,3032021,1,1,0,4097,23900.00000,5,2023/10/04 18:58:01.187,1696435081187325505,1,1,0.00000,0
247497243382,1953465969351328529,6899,3032021,2,2,0,4097,28100.00000,5,2023/10/04 18:58:01.188,1696435081188251525,2,1,0.00000,0
247497243388,1953465969351328530,6899,3032021,1,1,0,4097,24820.00000,5,2023/10/04 18:58:01.189,1696435081189236610,1,1,0.00000,0
247497243397,1953465969351328533,6899,3032021,1,1,0,4097,28059.00000,5,2023/10/04 18:58:01.190,1696435081190624255,2,1,0.00000,0
247497243401,1953465969351328534,6899,3032021,5,5,0,4097,28000.00000,5,2023/10/04 18:58:01.191,1696435081191237727,2,1,0.00000,0
247497243407,1953465969351328536,6899,3032021,19,19,0,4097,24606.00000,5,2023/10/04 18:58:01.192,1696435081192128032,1,1,0.00000,0
247497243415,1953465969351328539,6899,3032021,1,1,0,4097,26282.00000,5,2023/10/04 18:58:01.193,1696435081193352603,1,1,0.00000,0
247497243420,1953465969351328540,6899,3366187,2,2,0,4097,25168.00000,5,2023/10/04 18:58:01.194,1696435081194105628,1,1,0.00000,0
247497243425,1953465969351328541,6899,3032021,2,2,0,4097,23668.00000,5,2023/10/04 18:58:01.195,1696435081195037771,1,1,0.00000,0
247497243436,1953465969351328542,6899,3032021,50,50,0,4097,28061.00000,5,2023/10/04 18:58:01.196,1696435081196926299,2,1,0.00000,0
247497243449,1953465969351328544,6899,3032021,1,1,0,4097,26371.00000,5,2023/10/04 18:58:01.198,1696435081198959295,1,1,0.00000,0
247497243456,1953465969351328546,6899,3032021,1,1,0,4097,26375.00000,5,2023/10/04 18:58:01.200,1696435081200104123,1,1,0.00000,0
247497243458,1953465969351328547,6899,3032021,5,5,0,4097,29000.00000,5,2023/10/04 18:58:01.200,1696435081200458324,2,1,0.00000,0
247497243462,1953465969351328548,6899,3032021,5,5,0,4097,28500.00000,5,2023/10/04 18:58:01.201,1696435081201495542,2,1,0.00000,0
247497243471,1953465969351328551,6899,3032021,1,1,0,4097,27735.00000,5,2023/10/04 18:58:01.202,1696435081202986855,2,1,0.00000,0
247497243477,1953465969351328553,6899,3032021,7,7,0,4097,25631.00000,5,2023/10/04 18:58:01.204,1696435081204170664,1,1,0.00000,0
247497243483,1953465969351328554,6899,3032021,2,2,0,4609,26260.00000,5,2023/10/04 18:58:01.205,1696435081205156034,1,1,0.00000,0
247497243489,1953465969351328556,6899,3032021,1,1,0,4097,26561.00000,5,2023/10/04 18:58:01.206,1696435081206097355,1,1,0.00000,0
247497243495,1953465969351328558,6899,3032021,4,4,0,4097,25500.00000,5,2023/10/04 18:58:01.206,1696435081206966934,1,1,0.00000,0
247497243500,1953465969351328559,6899,3032021,1,1,0,4097,28149.00000,5,2023/10/04 18:58:01.207,1696435081207913641,2,1,0.00000,0
247497243515,1953465969351328562,6899,3032021,1,1,0,4097,28100.00000,5,2023/10/04 18:58:01.210,1696435081210785664,2,1,0.00000,0
247497243518,1953465969351328563,6899,3032021,1,1,0,4097,25808.00000,5,2023/10/04 18:58:01.211,1696435081211236553,1,1,0.00000,0
247497243521,1953465969351328564,6899,3032021,1,1,0,4097,27340.00000,5,2023/10/04 18:58:01.211,1696435081211770584,2,1,0.00000,0
247497243527,1953465969351328566,6899,3032021,1,1,0,4097,25990.00000,5,2023/10/04 18:58:01.212,1696435081212690551,1,1,0.00000,0
247497243533,1953465969351328568,6899,3032021,30,30,0,4097,27457.00000,5,2023/10/04 18:58:01.213,1696435081213591973,2,1,0.00000,0
247497243539,1953465969351328570,6899,3032021,2,2,0,4097,26248.00000,5,2023/10/04 18:58:01.214,1696435081214490904,1,1,0.00000,0
247497243544,1953465969351328571,6899,3032021,1,1,0,4097,27693.00000,5,2023/10/04 18:58:01.215,1696435081215262325,2,1,0.00000,0
247497243545,1953465969351328572,6899,3032021,1,1,0,4097,26011.00000,5,2023/10/04 18:58:01.215,1696435081215401784,1,1,0.00000,0
247497243550,1953465969351328573,6899,3032021,1,1,0,4097,26500.00000,5,2023/10/04 18:58:01.216,1696435081216276358,1,1,0.00000,0
247497243551,1953465969351328574,6899,3032021,1,1,0,4097,26311.00000,5,2023/10/04 18:58:01.216,1696435081216418070,1,1,0.00000,0
247497243556,1953465969351328575,6899,3032021,1,1,0,4097,25979.00000,5,2023/10/04 18:58:01.217,1696435081217161876,1,1,0.00000,0
247497243557,1953465969351328576,6899,3032021,1,1,0,4097,26351.00000,5,2023/10/04 18:58:01.217,1696435081217302708,1,1,0.00000,0
247497243572,1953465969351328579,6899,3032021,1,1,0,4097,25920.00000,5,2023/10/04 18:58:01.219,1696435081219745138,1,1,0.00000,0
247497243582,1953465969351328581,6899,3032021,5,5,0,4097,28387.00000,5,2023/10/04 18:58:01.221,1696435081221498642,2,1,0.00000,0
247497243595,1953465969351328582,6899,3032021,100,100,0,4097,26328.00000,5,2023/10/04 18:58:01.224,1696435081224037699,1,1,0.00000,0
247497243600,1953465969351328583,6899,3032021,100,100,0,4097,26123.00000,5,2023/10/04 18:58:01.224,1696435081224969673,1,1,0.00000,0
247497243611,1953465969351328585,6899,3032021,1,1,0,4097,28177.00000,5,2023/10/04 18:58:01.226,1696435081226636374,2,1,0.00000,0
247497243616,1953465969351328586,6899,3032021,1,1,0,4097,25274.00000,5,2023/10/04 18:58:01.227,1696435081227558677,1,1,0.00000,0
247497243621,1953465969351328587,6899,3032021,1,1,0,4609,27328.00000,5,2023/10/04 18:58:01.228,1696435081228364631,2,1,0.00000,0
247497243626,1953465969351328588,6899,3032021,1,1,0,4097,26570.00000,5,2023/10/04 18:58:01.229,1696435081229164193,1,1,0.00000,0
247497243631,1953465969351328589,6899,3032021,1,1,0,4097,27144.00000,5,2023/10/04 18:58:01.229,1696435081229909629,2,1,0.00000,0
247497243632,1953465969351328590,6899,3032021,5,5,0,4097,27500.00000,5,2023/10/04 18:58:01.230,1696435081230056109,2,1,0.00000,0
247497243642,1953465969351328592,6899,3366187,1,1,0,4097,27070.00000,5,2023/10/04 18:58:01.231,1696435081231768682,1,1,0.00000,0
247497243647,1953465969351328593,6899,3366187,1,1,0,4097,26870.00000,5,2023/10/04 18:58:01.232,1696435081232623883,1,1,0.00000,0
247497243652,1953465969351328594,6899,3366187,1,1,0,4097,25070.00000,5,2023/10/04 18:58:01.233,1696435081233344329,1,1,0.00000,0
247497243666,1953465969351328595,6899,3032021,1,1,0,4097,26010.00000,5,2023/10/04 18:58:01.236,1696435081236347133,1,1,0.00000,0
247497243667,1953465969351328596,6899,3032021,1,1,0,4097,27257.00000,5,2023/10/04 18:58:01.236,1696435081236585641,2,1,0.00000,0
247497243672,1953465969351328597,6899,3032021,1,1,0,4097,26030.00000,5,2023/10/04 18:58:01.237,1696435081237372674,1,1,0.00000,0
247497243674,1953465969351328598,6899,3032021,20,20,0,4097,27267.00000,5,2023/10/04 18:58:01.237,1696435081237670298,2,1,0.00000,0
247497243678,1953465969351328599,6899,3366187,1,1,0,4097,29060.00000,5,2023/10/04 18:58:01.238,1696435081238293922,2,1,0.00000,0
247497243680,1953465969351328600,6899,3032021,40,40,0,4097,25702.00000,5,2023/10/04 18:58:01.238,1696435081238600436,1,1,0.00000,0
247497243684,1953465969351328601,6899,3032021,5,5,0,4097,27200.00000,5,2023/10/04 18:58:01.239,1696435081239217366,2,1,0.00000,0
247497243686,1953465969351328602,6899,3366187,1,1,0,4097,28260.00000,5,2023/10/04 18:58:01.239,1696435081239516011,2,1,0.00000,0
247497243690,1953465969351328603,6899,3032021,30,30,0,4097,27417.00000,5,2023/10/04 18:58:01.240,1696435081240142555,2,1,0.00000,0
247497243692,1953465969351328604,6899,3032021,1,1,0,4097,26167.00000,5,2023/10/04 18:58:01.240,1696435081240420712,1,1,0.00000,0
247497243696,1953465969351328605,6899,3032021,30,30,0,4097,27427.00000,5,2023/10/04 18:58:01.241,1696435081241079098,2,1,0.00000,0
247497243711,1953465969351328606,6899,3032021,1,1,0,4097,25517.00000,5,2023/10/04 18:58:01.243,1696435081243769058,1,1,0.00000,0
247497243717,1953465969351328607,6899,3032021,5,5,0,4097,25901.00000,5,2023/10/04 18:58:01.244,1696435081244703673,1,1,0.00000,0
247497243721,1953465969351328608,6899,3032021,20,20,0,4097,27237.00000,5,2023/10/04 18:58:01.245,1696435081245367794,2,1,0.00000,0
247497243728,1953465969351328610,6899,3366187,15,15,0,4097,30000.00000,5,2023/10/04 18:58:01.246,1696435081246454395,2,1,0.00000,0
247497243731,1953465969351328611,6899,3032021,20,20,0,4097,26599.00000,5,2023/10/04 18:58:01.246,1696435081246936451,1,1,0.00000,0
247497243734,1953465969351328612,6899,3032021,1,1,0,4097,26600.00000,5,2023/10/04 18:58:01.247,1696435081247587822,1,1,0.00000,0
247497243737,1953465969351328613,6899,3032021,1,1,0,4097,25960.00000,5,2023/10/04 18:58:01.248,1696435081248042051,1,1,0.00000,0
247497243740,1953465969351328614,6899,3032021,5,5,0,4097,26200.00000,5,2023/10/04 18:58:01.248,1696435081248511349,1,1,0.00000,0
247497243746,1953465969351328616,6899,3032021,1,1,0,4097,26555.00000,5,2023/10/04 18:58:01.249,1696435081249543397,1,1,0.00000,0
247497243752,1953465969351328618,6899,3032021,1,1,0,4097,28092.00000,5,2023/10/04 18:58:01.250,1696435081250483851,2,1,0.00000,0
247497243758,1953465969351328620,6899,3032021,2,2,0,4097,25312.00000,5,2023/10/04 18:58:01.251,1696435081251433236,1,1,0.00000,0
247497243764,1953465969351328622,6899,3032021,1,1,0,4097,25803.00000,5,2023/10/04 18:58:01.252,1696435081252345909,1,1,0.00000,0
247497243770,1953465969351328624,6899,3032021,40,40,0,4097,28050.00000,5,2023/10/04 18:58:01.253,1696435081253453407,2,1,0.00000,0
247497243776,1953465969351328626,6899,3032021,20,20,0,4097,29100.00000,5,2023/10/04 18:58:01.254,1696435081254810343,2,1,0.00000,0
247497243790,1953465969351328631,6899,3032021,1,1,0,4097,27160.00000,5,2023/10/04 18:58:01.257,1696435081257068426,2,1,0.00000,0
247497243820,1953465969351328637,6899,3032021,1,1,0,4097,27050.00000,5,2023/10/04 18:58:01.262,1696435081262167672,2,1,0.00000,0
247497243826,1953465969351328638,6899,3366187,1,1,0,4097,25870.00000,5,2023/10/04 18:58:01.263,1696435081263143126,1,1,0.00000,0
247497243827,1953465969351328639,6899,3032021,3,3,0,4097,26401.00000,5,2023/10/04 18:58:01.263,1696435081263294924,1,1,0.00000,0
247497243833,1953465969351328640,6899,3032021,30,30,0,4097,27155.00000,5,2023/10/04 18:58:01.264,1696435081264331475,2,1,0.00000,0
247497243834,1953465969351328641,6899,3032021,5,5,0,4097,25501.00000,5,2023/10/04 18:58:01.264,1696435081264482174,1,1,0.00000,0
247497243839,1953465969351328642,6899,3032021,1,1,0,4097,27080.00000,5,2023/10/04 18:58:01.265,1696435081265339927,2,1,0.00000,0
247497243840,1953465969351328643,6899,3032021,50,50,0,4097,29390.00000,5,2023/10/04 18:58:01.265,1696435081265488059,2,1,0.00000,0
247497243845,1953465969351328644,6899,3032021,3,3,0,4097,26102.00000,5,2023/10/04 18:58:01.266,1696435081266248990,1,1,0.00000,0
247497243857,1953465969351328648,6899,3032021,10,10,0,4097,26232.00000,5,2023/10/04 18:58:01.268,1696435081268161240,1,1,0.00000,0
247497243858,1953465969351328649,6899,3032021,1,1,0,4097,27072.00000,5,2023/10/04 18:58:01.268,1696435081268307790,2,1,0.00000,0
247497243863,1953465969351328650,6899,3032021,1,1,0,4097,26698.00000,5,2023/10/04 18:58:01.269,1696435081269099163,1,1,0.00000,0
247497243864,1953465969351328651,6899,3032021,10,10,0,4097,26539.00000,5,2023/10/04 18:58:01.269,1696435081269255077,1,1,0.00000,0
247497243870,1953465969351328653,6899,3032021,1,1,0,4097,27102.00000,5,2023/10/04 18:58:01.270,1696435081270215591,2,1,0.00000,0
247497243875,1953465969351328654,6899,3032021,30,30,0,4609,26600.00000,5,2023/10/04 18:58:01.270,1696435081270977589,1,1,0.00000,0
247497243878,1953465969351328655,6899,3366187,1,1,0,4097,28860.00000,5,2023/10/04 18:58:01.271,1696435081271456819,2,1,0.00000,0
